Time(s), Amplitude
0.0214000, 0.0000000
0.0214200, 0.5877853
0.0214400, 0.9510565
0.0214600, 0.9510565
0.0214800, 0.5877853
0.0215000, -0.0000000
0.0215200, -0.5877853
0.0215400, -0.9510565
0.0215600, -0.9510565
0.0215800, -0.5877853
0.0216000, 0.0000000
0.0216200, 0.5877853
0.0216400, 0.9510565
0.0216600, 0.9510565
0.0216800, 0.5877853
0.0217000, -0.0000000
0.0217200, -0.5877853
0.0217400, -0.9510565
0.0217600, -0.9510565
0.0217800, -0.5877853
0.0218000, 0.0000000
0.0218200, 0.5877853
0.0218400, 0.9510565
0.0218600, 0.9510565
0.0218800, 0.5877853
0.0219000, -0.0000000
0.0219200, -0.5877853
0.0219400, -0.9510565
0.0219600, -0.9510565
0.0219800, -0.5877853
0.0220000, 0.0000000
0.0220200, 0.5877853
0.0220400, 0.9510565
0.0220600, 0.9510565
0.0220800, 0.5877853
0.0221000, -0.0000000
0.0221200, -0.5877853
0.0221400, -0.9510565
0.0221600, -0.9510565
0.0221800, -0.5877853
0.0222000, -0.0000000
0.0222200, 0.5877853
0.0222400, 0.9510565
0.0222600, 0.9510565
0.0222800, 0.5877853
0.0223000, 0.0000000
0.0223200, -0.5877853
0.0223400, -0.9510565
0.0223600, -0.9510565
0.0223800, -0.5877853
0.0224000, 0.0000000
0.0224200, 0.5877853
0.0224400, 0.9510565
0.0224600, 0.9510565
0.0224800, 0.5877853
0.0225000, -0.0000000
0.0225200, -0.5877853
0.0225400, -0.9510565
0.0225600, -0.9510565
0.0225800, -0.5877853
0.0226000, 0.0000000
0.0226200, 0.5877853
0.0226400, 0.9510565
0.0226600, 0.9510565
0.0226800, 0.5877853
0.0227000, -0.0000000
0.0227200, -0.5877853
0.0227400, -0.9510565
0.0227600, -0.9510565
0.0227800, -0.5877853
0.0228000, 0.0000000
0.0228200, 0.5877853
0.0228400, 0.9510565
0.0228600, 0.9510565
0.0228800, 0.5877853
0.0229000, -0.0000000
0.0229200, -0.5877853
0.0229400, -0.9510565
0.0229600, -0.9510565
0.0229800, -0.5877853
0.0230000, 0.0000000
0.0230200, 0.5877853
0.0230400, 0.9510565
0.0230600, 0.9510565
0.0230800, 0.5877853
0.0231000, -0.0000000
0.0231200, -0.5877853
0.0231400, -0.9510565
0.0231600, -0.9510565
0.0231800, -0.5877853
0.0232000, 0.0000000
0.0232200, 0.5877853
0.0232400, 0.9510565
0.0232600, 0.9510565
0.0232800, 0.5877853
0.0233000, 0.0000000
0.0233200, -0.5877853
0.0233400, -0.9510565
0.0233600, -0.9510565
0.0233800, -0.5877853
0.0234000, -0.0000000
0.0234200, 0.5877853
0.0234400, 0.9510565
0.0234600, 0.9510565
0.0234800, 0.5877853
0.0235000, -0.0000000
0.0235200, -0.5877853
0.0235400, -0.9510565
0.0235600, -0.9510565
0.0235800, -0.5877853
0.0236000, 0.0000000
0.0236200, 0.5877853
0.0236400, 0.9510565
0.0236600, 0.9510565
0.0236800, 0.5877853
0.0237000, -0.0000000
0.0237200, -0.5877853
0.0237400, -0.9510565
0.0237600, -0.9510565
0.0237800, -0.5877853
0.0238000, 0.0000000
0.0238200, 0.5877853
0.0238400, 0.9510565
0.0238600, 0.9510565
0.0238800, 0.5877853
0.0239000, -0.0000000
0.0239200, -0.5877853
0.0239400, -0.9510565
0.0239600, -0.9510565
0.0239800, -0.5877853
0.0240000, 0.0000000
0.0240200, 0.5877853
0.0240400, 0.9510565
0.0240600, 0.9510565
0.0240800, 0.5877853
0.0241000, -0.0000000
0.0241200, -0.5877853
0.0241400, -0.9510565
0.0241600, -0.9510565
0.0241800, -0.5877853
0.0242000, 0.0000000
0.0242200, 0.5877853
0.0242400, 0.9510565
0.0242600, 0.9510565
0.0242800, 0.5877853
0.0243000, -0.0000000
0.0243200, -0.5877853
0.0243400, -0.9510565
0.0243600, -0.9510565
0.0243800, -0.5877853
0.0244000, -0.0000000
0.0244200, 0.5877853
0.0244400, 0.9510565
0.0244600, 0.9510565
0.0244800, 0.5877853
0.0245000, 0.0000000
0.0245200, -0.5877853
0.0245400, -0.9510565
0.0245600, -0.9510565
0.0245800, -0.5877853
0.0246000, -0.0000000
0.0246200, 0.5877853
0.0246400, 0.9510565
0.0246600, 0.9510565
0.0246800, 0.5877853
0.0247000, -0.0000000
0.0247200, -0.5877853
0.0247400, -0.9510565
0.0247600, -0.9510565
0.0247800, -0.5877853
0.0248000, 0.0000000
0.0248200, 0.5877853
0.0248400, 0.9510565
0.0248600, 0.9510565
0.0248800, 0.5877853
0.0249000, -0.0000000
0.0249200, -0.5877853
0.0249400, -0.9510565
0.0249600, -0.9510565
0.0249800, -0.5877853
0.0250000, 0.0000000
0.0250200, 0.5877853
0.0250400, 0.9510565
0.0250600, 0.9510565
0.0250800, 0.5877853
0.0251000, -0.0000000
0.0251200, -0.5877853
0.0251400, -0.9510565
0.0251600, -0.9510565
0.0251800, -0.5877853
0.0252000, 0.0000000
0.0252200, 0.5877853
0.0252400, 0.9510565
0.0252600, 0.9510565
0.0252800, 0.5877853
0.0253000, -0.0000000
0.0253200, -0.5877853
0.0253400, -0.9510565
0.0253600, -0.9510565
0.0253800, -0.5877853
0.0254000, 0.0000000
0.0254200, 0.5877853
0.0254400, 0.9510565
0.0254600, 0.9510565
0.0254800, 0.5877853
0.0255000, -0.0000000
0.0255200, -0.5877853
0.0255400, -0.9510565
0.0255600, -0.9510565
0.0255800, -0.5877853
0.0256000, 0.0000000
0.0256200, 0.5877853
0.0256400, 0.9510565
0.0256600, 0.9510565
0.0256800, 0.5877853
0.0257000, 0.0000000
0.0257200, -0.5877853
0.0257400, -0.9510565
0.0257600, -0.9510565
0.0257800, -0.5877853
0.0258000, 0.0000000
0.0258200, 0.5877853
0.0258400, 0.9510565
0.0258600, 0.9510565
0.0258800, 0.5877853
0.0259000, -0.0000000
0.0259200, -0.5877853
0.0259400, -0.9510565
0.0259600, -0.9510565
0.0259800, -0.5877853
0.0260000, 0.0000000
0.0260200, 0.5877853
0.0260400, 0.9510565
0.0260600, 0.9510565
0.0260800, 0.5877853
0.0261000, -0.0000000
0.0261200, -0.5877853
0.0261400, -0.9510565
0.0261600, -0.9510565
0.0261800, -0.5877853
0.0262000, 0.0000000
0.0262200, 0.5877853
0.0262400, 0.9510565
0.0262600, 0.9510565
0.0262800, 0.5877853
0.0263000, -0.0000000
0.0263200, -0.5877853
0.0263400, -0.9510565
0.0263600, -0.9510565
0.0263800, -0.5877853
0.0264000, 0.0000000
0.0264200, 0.5877853
0.0264400, 0.9510565
0.0264600, 0.9510565
0.0264800, 0.5877853
0.0265000, -0.0000000
0.0265200, -0.5877853
0.0265400, -0.9510565
0.0265600, -0.9510565
0.0265800, -0.5877853
0.0266000, 0.0000000
0.0266200, 0.5877853
0.0266400, 0.9510565
0.0266600, 0.9510565
0.0266800, 0.5877853
0.0267000, -0.0000000
0.0267200, -0.5877853
0.0267400, -0.9510565
0.0267600, -0.9510565
0.0267800, -0.5877853
0.0268000, 0.0000000
0.0268200, 0.5877853
0.0268400, 0.9510565
0.0268600, 0.9510565
0.0268800, 0.5877853
0.0269000, -0.0000000
0.0269200, -0.5877853
0.0269400, -0.9510565
0.0269600, -0.9510565
0.0269800, -0.5877853
0.0270000, 0.0000000
0.0270200, 0.5877853
0.0270400, 0.9510565
0.0270600, 0.9510565
0.0270800, 0.5877853
0.0271000, -0.0000000
0.0271200, -0.5877853
0.0271400, -0.9510565
0.0271600, -0.9510565
0.0271800, -0.5877853
0.0272000, 0.0000000
0.0272200, 0.5877853
0.0272400, 0.9510565
0.0272600, 0.9510565
0.0272800, 0.5877853
0.0273000, -0.0000000
0.0273200, -0.5877853
0.0273400, -0.9510565
0.0273600, -0.9510565
0.0273800, -0.5877853
0.0274000, 0.0000000
0.0274200, 0.5877853
0.0274400, 0.9510565
0.0274600, 0.9510565
0.0274800, 0.5877853
0.0275000, -0.0000000
0.0275200, -0.5877853
0.0275400, -0.9510565
0.0275600, -0.9510565
0.0275800, -0.5877853
0.0276000, 0.0000000
0.0276200, 0.5877853
0.0276400, 0.9510565
0.0276600, 0.9510565
0.0276800, 0.5877853
0.0277000, -0.0000000
0.0277200, -0.5877853
0.0277400, -0.9510565
0.0277600, -0.9510565
0.0277800, -0.5877853
0.0278000, 0.0000000
0.0278200, 0.5877853
0.0278400, 0.9510565
0.0278600, 0.9510565
0.0278800, 0.5877853
0.0279000, -0.0000000
0.0279200, -0.5877853
0.0279400, -0.9510565
0.0279600, -0.9510565
0.0279800, -0.5877853
0.0280000, 0.0000000
0.0280200, 0.5877853
0.0280400, 0.9510565
0.0280600, 0.9510565
0.0280800, 0.5877853
0.0281000, -0.0000000
0.0281200, -0.5877853
0.0281400, -0.9510565
0.0281600, -0.9510565
0.0281800, -0.5877853
0.0282000, 0.0000000
0.0282200, 0.5877853
0.0282400, 0.9510565
0.0282600, 0.9510565
0.0282800, 0.5877853
0.0283000, -0.0000000
0.0283200, -0.5877853
0.0283400, -0.9510565
0.0283600, -0.9510565
0.0283800, -0.5877853
0.0284000, 0.0000000
0.0284200, 0.5877853
0.0284400, 0.9510565
0.0284600, 0.9510565
0.0284800, 0.5877853
0.0285000, 0.0000000
0.0285200, -0.5877853
0.0285400, -0.9510565
0.0285600, -0.9510565
0.0285800, -0.5877853
0.0286000, 0.0000000
0.0286200, 0.5877853
0.0286400, 0.9510565
0.0286600, 0.9510565
0.0286800, 0.5877853
0.0287000, -0.0000000
0.0287200, -0.5877853
0.0287400, -0.9510565
0.0287600, -0.9510565
0.0287800, -0.5877853
0.0288000, 0.0000000
0.0288200, 0.5877853
0.0288400, 0.9510565
0.0288600, 0.9510565
0.0288800, 0.5877853
0.0289000, -0.0000000
0.0289200, -0.5877853
0.0289400, -0.9510565
0.0289600, -0.9510565
0.0289800, -0.5877853
0.0290000, 0.0000000
0.0290200, 0.5877853
0.0290400, 0.9510565
0.0290600, 0.9510565
0.0290800, 0.5877853
0.0291000, -0.0000000
0.0291200, -0.5877853
0.0291400, -0.9510565
0.0291600, -0.9510565
0.0291800, -0.5877853
0.0292000, 0.0000000
0.0292200, 0.5877853
0.0292400, 0.9510565
0.0292600, 0.9510565
0.0292800, 0.5877853
0.0293000, -0.0000000
0.0293200, -0.5877853
0.0293400, -0.9510565
0.0293600, -0.9510565
0.0293800, -0.5877853
0.0294000, 0.0000000
0.0294200, 0.5877853
0.0294400, 0.9510565
0.0294600, 0.9510565
0.0294800, 0.5877853
0.0295000, -0.0000000
0.0295200, -0.5877853
0.0295400, -0.9510565
0.0295600, -0.9510565
0.0295800, -0.5877853
0.0296000, -0.0000000
0.0296200, 0.5877853
0.0296400, 0.9510565
0.0296600, 0.9510565
0.0296800, 0.5877853
0.0297000, 0.0000000
0.0297200, -0.5877853
0.0297400, -0.9510565
0.0297600, -0.9510565
0.0297800, -0.5877853
0.0298000, 0.0000000
0.0298200, 0.5877853
0.0298400, 0.9510565
0.0298600, 0.9510565
0.0298800, 0.5877853
0.0299000, -0.0000000
0.0299200, -0.5877853
0.0299400, -0.9510565
0.0299600, -0.9510565
0.0299800, -0.5877853
0.0300000, 0.0000000
0.0300200, 0.5877853
0.0300400, 0.9510565
0.0300600, 0.9510565
0.0300800, 0.5877853
0.0301000, -0.0000000
0.0301200, -0.5877853
0.0301400, -0.9510565
0.0301600, -0.9510565
0.0301800, -0.5877853
0.0302000, 0.0000000
0.0302200, 0.5877853
0.0302400, 0.9510565
0.0302600, 0.9510565
0.0302800, 0.5877853
0.0303000, -0.0000000
0.0303200, -0.5877853
0.0303400, -0.9510565
0.0303600, -0.9510565
0.0303800, -0.5877853
0.0304000, 0.0000000
0.0304200, 0.5877853
0.0304400, 0.9510565
0.0304600, 0.9510565
0.0304800, 0.5877853
0.0305000, -0.0000000
0.0305200, -0.5877853
0.0305400, -0.9510565
0.0305600, -0.9510565
0.0305800, -0.5877853
0.0306000, -0.0000000
0.0306200, 0.5877853
0.0306400, 0.9510565
0.0306600, 0.9510565
0.0306800, 0.5877853
0.0307000, 0.0000000
0.0307200, -0.5877853
0.0307400, -0.9510565
0.0307600, -0.9510565
0.0307800, -0.5877853
0.0308000, -0.0000000
0.0308200, 0.5877853
0.0308400, 0.9510565
0.0308600, 0.9510565
0.0308800, 0.5877853
0.0309000, -0.0000000
0.0309200, -0.5877853
0.0309400, -0.9510565
0.0309600, -0.9510565
0.0309800, -0.5877853
0.0310000, 0.0000000
0.0310200, 0.5877853
0.0310400, 0.9510565
0.0310600, 0.9510565
0.0310800, 0.5877853
0.0311000, -0.0000000
0.0311200, -0.5877853
0.0311400, -0.9510565
0.0311600, -0.9510565
0.0311800, -0.5877853
0.0312000, 0.0000000
0.0312200, 0.5877853
0.0312400, 0.9510565
0.0312600, 0.9510565
0.0312800, 0.5877853
0.0313000, -0.0000000
0.0313200, -0.5877853
0.0313400, -0.9510565
0.0313600, -0.9510565
0.0313800, -0.5877853
0.0314000, 0.0000000
0.0314200, 0.5877853
0.0314400, 0.9510565
0.0314600, 0.9510565
0.0314800, 0.5877853
0.0315000, -0.0000000
0.0315200, -0.5877853
0.0315400, -0.9510565
0.0315600, -0.9510565
0.0315800, -0.5877853
0.0316000, 0.0000000
0.0316200, 0.5877853
0.0316400, 0.9510565
0.0316600, 0.9510565
0.0316800, 0.5877853
0.0317000, -0.0000000
0.0317200, -0.5877853
0.0317400, -0.9510565
0.0317600, -0.9510565
0.0317800, -0.5877853
0.0318000, 0.0000000
0.0318200, 0.5877853
0.0318400, 0.9510565
0.0318600, 0.9510565
0.0318800, 0.5877853
0.0319000, -0.0000000
0.0319200, -0.5877853
0.0319400, -0.9510565
0.0319600, -0.9510565
0.0319800, -0.5877853
0.0320000, -0.0000000
0.0320200, 0.5877853
0.0320400, 0.9510565
0.0320600, 0.9510565
0.0320800, 0.5877853
0.0321000, -0.0000000
0.0321200, -0.5877853
0.0321400, -0.9510565
0.0321600, -0.9510565
0.0321800, -0.5877853
0.0322000, -0.0000000
0.0322200, 0.5877853
0.0322400, 0.9510565
0.0322600, 0.9510565
0.0322800, 0.5877853
0.0323000, -0.0000000
0.0323200, -0.5877853
0.0323400, -0.9510565
0.0323600, -0.9510565
0.0323800, -0.5877853
0.0324000, 0.0000000
0.0324200, 0.5877853
0.0324400, 0.9510565
0.0324600, 0.9510565
0.0324800, 0.5877853
0.0325000, -0.0000000
0.0325200, -0.5877853
0.0325400, -0.9510565
0.0325600, -0.9510565
0.0325800, -0.5877853
0.0326000, 0.0000000
0.0326200, 0.5877853
0.0326400, 0.9510565
0.0326600, 0.9510565
0.0326800, 0.5877853
0.0327000, 0.0000000
0.0327200, -0.5877853
0.0327400, -0.9510565
0.0327600, -0.9510565
0.0327800, -0.5877853
0.0328000, 0.0000000
0.0328200, 0.5877853
0.0328400, 0.9510565
0.0328600, 0.9510565
0.0328800, 0.5877853
0.0329000, -0.0000000
0.0329200, -0.5877853
0.0329400, -0.9510565
0.0329600, -0.9510565
0.0329800, -0.5877853
0.0330000, 0.0000000
0.0330200, 0.5877853
0.0330400, 0.9510565
0.0330600, 0.9510565
0.0330800, 0.5877853
0.0331000, -0.0000000
0.0331200, -0.5877853
0.0331400, -0.9510565
0.0331600, -0.9510565
0.0331800, -0.5877853
0.0332000, 0.0000000
0.0332200, 0.5877853
0.0332400, 0.9510565
0.0332600, 0.9510565
0.0332800, 0.5877853
0.0333000, -0.0000000
0.0333200, -0.5877853
0.0333400, -0.9510565
0.0333600, -0.9510565
0.0333800, -0.5877853
0.0334000, 0.0000000
0.0334200, 0.5877853
0.0334400, 0.9510565
0.0334600, 0.9510565
0.0334800, 0.5877853
0.0335000, -0.0000000
0.0335200, -0.5877853
0.0335400, -0.9510565
0.0335600, -0.9510565
0.0335800, -0.5877853
0.0336000, 0.0000000
0.0336200, 0.5877853
0.0336400, 0.9510565
0.0336600, 0.9510565
0.0336800, 0.5877853
0.0337000, -0.0000000
0.0337200, -0.5877853
0.0337400, -0.9510565
0.0337600, -0.9510565
0.0337800, -0.5877853
0.0338000, -0.0000000
0.0338200, 0.5877853
0.0338400, 0.9510565
0.0338600, 0.9510565
0.0338800, 0.5877853
0.0339000, 0.0000000
0.0339200, -0.5877853
0.0339400, -0.9510565
0.0339600, -0.9510565
0.0339800, -0.5877853
0.0340000, -0.0000000
0.0340200, 0.5877853
0.0340400, 0.9510565
0.0340600, 0.9510565
0.0340800, 0.5877853
0.0341000, -0.0000000
0.0341200, -0.5877853
0.0341400, -0.9510565
0.0341600, -0.9510565
0.0341800, -0.5877853
0.0342000, -0.0000000
0.0342200, 0.5877853
0.0342400, 0.9510565
0.0342600, 0.9510565
0.0342800, 0.5877853
0.0343000, -0.0000000
0.0343200, -0.5877853
0.0343400, -0.9510565
0.0343600, -0.9510565
0.0343800, -0.5877853
0.0344000, -0.0000000
0.0344200, 0.5877853
0.0344400, 0.9510565
0.0344600, 0.9510565
0.0344800, 0.5877853
0.0345000, -0.0000000
0.0345200, -0.5877853
0.0345400, -0.9510565
0.0345600, -0.9510565
0.0345800, -0.5877853
0.0346000, 0.0000000
0.0346200, 0.5877853
0.0346400, 0.9510565
0.0346600, 0.9510565
0.0346800, 0.5877853
0.0347000, -0.0000000
0.0347200, -0.5877853
0.0347400, -0.9510565
0.0347600, -0.9510565
0.0347800, -0.5877853
0.0348000, 0.0000000
0.0348200, 0.5877853
0.0348400, 0.9510565
0.0348600, 0.9510565
0.0348800, 0.5877853
0.0349000, 0.0000000
0.0349200, -0.5877853
0.0349400, -0.9510565
0.0349600, -0.9510565
0.0349800, -0.5877853
0.0350000, 0.0000000
0.0350200, 0.5877853
0.0350400, 0.9510565
0.0350600, 0.9510565
0.0350800, 0.5877853
0.0351000, -0.0000000
0.0351200, -0.5877853
0.0351400, -0.9510565
0.0351600, -0.9510565
0.0351800, -0.5877853
0.0352000, 0.0000000
0.0352200, 0.5877853
0.0352400, 0.9510565
0.0352600, 0.9510565
0.0352800, 0.5877853
0.0353000, -0.0000000
0.0353200, -0.5877853
0.0353400, -0.9510565
0.0353600, -0.9510565
0.0353800, -0.5877853
0.0354000, 0.0000000
0.0354200, 0.5877853
0.0354400, 0.9510565
0.0354600, 0.9510565
0.0354800, 0.5877853
0.0355000, -0.0000000
0.0355200, -0.5877853
0.0355400, -0.9510565
0.0355600, -0.9510565
0.0355800, -0.5877853
0.0356000, 0.0000000
0.0356200, 0.5877853
0.0356400, 0.9510565
0.0356600, 0.9510565
0.0356800, 0.5877853
0.0357000, -0.0000000
0.0357200, -0.5877853
0.0357400, -0.9510565
0.0357600, -0.9510565
0.0357800, -0.5877853
0.0358000, 0.0000000
0.0358200, 0.5877853
0.0358400, 0.9510565
0.0358600, 0.9510565
0.0358800, 0.5877853
0.0359000, -0.0000000
0.0359200, -0.5877853
0.0359400, -0.9510565
0.0359600, -0.9510565
0.0359800, -0.5877853
0.0360000, 0.0000000
0.0360200, 0.5877853
0.0360400, 0.9510565
0.0360600, 0.9510565
0.0360800, 0.5877853
0.0361000, -0.0000000
0.0361200, -0.5877853
0.0361400, -0.9510565
0.0361600, -0.9510565
0.0361800, -0.5877853
0.0362000, 0.0000000
0.0362200, 0.5877853
0.0362400, 0.9510565
0.0362600, 0.9510565
0.0362800, 0.5877853
0.0363000, -0.0000000
0.0363200, -0.5877853
0.0363400, -0.9510565
0.0363600, -0.9510565
0.0363800, -0.5877853
0.0364000, -0.0000000
0.0364200, 0.5877853
0.0364400, 0.9510565
0.0364600, 0.9510565
0.0364800, 0.5877853
0.0365000, -0.0000000
0.0365200, -0.5877853
0.0365400, -0.9510565
0.0365600, -0.9510565
0.0365800, -0.5877853
0.0366000, -0.0000000
0.0366200, 0.5877853
0.0366400, 0.9510565
0.0366600, 0.9510565
0.0366800, 0.5877853
0.0367000, -0.0000000
0.0367200, -0.5877853
0.0367400, -0.9510565
0.0367600, -0.9510565
0.0367800, -0.5877853
0.0368000, 0.0000000
0.0368200, 0.5877853
0.0368400, 0.9510565
0.0368600, 0.9510565
0.0368800, 0.5877853
0.0369000, -0.0000000
0.0369200, -0.5877853
0.0369400, -0.9510565
0.0369600, -0.9510565
0.0369800, -0.5877853
0.0370000, 0.0000000
0.0370200, 0.5877853
0.0370400, 0.9510565
0.0370600, 0.9510565
0.0370800, 0.5877853
0.0371000, 0.0000000
0.0371200, -0.5877853
0.0371400, -0.9510565
0.0371600, -0.9510565
0.0371800, -0.5877853
0.0372000, 0.0000000
0.0372200, 0.5877853
0.0372400, 0.9510565
0.0372600, 0.9510565
0.0372800, 0.5877853
0.0373000, 0.0000000
0.0373200, -0.5877853
0.0373400, -0.9510565
0.0373600, -0.9510565
0.0373800, -0.5877853
0.0374000, 0.0000000
0.0374200, 0.5877853
0.0374400, 0.9510565
0.0374600, 0.9510565
0.0374800, 0.5877853
0.0375000, -0.0000000
0.0375200, -0.5877853
0.0375400, -0.9510565
0.0375600, -0.9510565
0.0375800, -0.5877853
0.0376000, 0.0000000
0.0376200, 0.5877853
0.0376400, 0.9510565
0.0376600, 0.9510565
0.0376800, 0.5877853
0.0377000, -0.0000000
0.0377200, -0.5877853
0.0377400, -0.9510565
0.0377600, -0.9510565
0.0377800, -0.5877853
0.0378000, 0.0000000
0.0378200, 0.5877853
0.0378400, 0.9510565
0.0378600, 0.9510565
0.0378800, 0.5877853
0.0379000, -0.0000000
0.0379200, -0.5877853
0.0379400, -0.9510565
0.0379600, -0.9510565
0.0379800, -0.5877853
0.0380000, 0.0000000
0.0380200, 0.5877853
0.0380400, 0.9510565
0.0380600, 0.9510565
0.0380800, 0.5877853
0.0381000, -0.0000000
0.0381200, -0.5877853
0.0381400, -0.9510565
0.0381600, -0.9510565
0.0381800, -0.5877853
0.0382000, 0.0000000
0.0382200, 0.5877853
0.0382400, 0.9510565
0.0382600, 0.9510565
0.0382800, 0.5877853
0.0383000, -0.0000000
0.0383200, -0.5877853
0.0383400, -0.9510565
0.0383600, -0.9510565
0.0383800, -0.5877853
0.0384000, 0.0000000
0.0384200, 0.5877853
0.0384400, 0.9510565
0.0384600, 0.9510565
0.0384800, 0.5877853
0.0385000, -0.0000000
0.0385200, -0.5877853
0.0385400, -0.9510565
0.0385600, -0.9510565
0.0385800, -0.5877853
0.0386000, 0.0000000
0.0386200, 0.5877853
0.0386400, 0.9510565
0.0386600, 0.9510565
0.0386800, 0.5877853
0.0387000, -0.0000000
0.0387200, -0.5877853
0.0387400, -0.9510565
0.0387600, -0.9510565
0.0387800, -0.5877853
0.0388000, -0.0000000
0.0388200, 0.5877853
0.0388400, 0.9510565
0.0388600, 0.9510565
0.0388800, 0.5877853
0.0389000, -0.0000000
0.0389200, -0.5877853
0.0389400, -0.9510565
0.0389600, -0.9510565
0.0389800, -0.5877853
0.0390000, -0.0000000
0.0390200, 0.5877853
0.0390400, 0.9510565
0.0390600, 0.9510565
0.0390800, 0.5877853
0.0391000, 0.0000000
0.0391200, -0.5877853
0.0391400, -0.9510565
0.0391600, -0.9510565
0.0391800, -0.5877853
0.0392000, 0.0000000
0.0392200, 0.5877853
0.0392400, 0.9510565
0.0392600, 0.9510565
0.0392800, 0.5877853
0.0393000, 0.0000000
0.0393200, -0.5877853
0.0393400, -0.9510565
0.0393600, -0.9510565
0.0393800, -0.5877853
0.0394000, 0.0000000
0.0394200, 0.5877853
0.0394400, 0.9510565
0.0394600, 0.9510565
0.0394800, 0.5877853
0.0395000, 0.0000000
0.0395200, -0.5877853
0.0395400, -0.9510565
0.0395600, -0.9510565
0.0395800, -0.5877853
0.0396000, 0.0000000
0.0396200, 0.5877853
0.0396400, 0.9510565
0.0396600, 0.9510565
0.0396800, 0.5877853
0.0397000, -0.0000000
0.0397200, -0.5877853
0.0397400, -0.9510565
0.0397600, -0.9510565
0.0397800, -0.5877853
0.0398000, 0.0000000
0.0398200, 0.5877853
0.0398400, 0.9510565
0.0398600, 0.9510565
0.0398800, 0.5877853
0.0399000, -0.0000000
0.0399200, -0.5877853
0.0399400, -0.9510565
0.0399600, -0.9510565
0.0399800, -0.5877853
0.0400000, 0.0000000
0.0400200, 0.5877853
0.0400400, 0.9510565
0.0400600, 0.9510565
0.0400800, 0.5877853
0.0401000, -0.0000000
0.0401200, -0.5877853
0.0401400, -0.9510565
0.0401600, -0.9510565
0.0401800, -0.5877853
0.0402000, 0.0000000
0.0402200, 0.5877853
0.0402400, 0.9510565
0.0402600, 0.9510565
0.0402800, 0.5877853
0.0403000, -0.0000000
0.0403200, -0.5877853
0.0403400, -0.9510565
0.0403600, -0.9510565
0.0403800, -0.5877853
0.0404000, 0.0000000
0.0404200, 0.5877853
0.0404400, 0.9510565
0.0404600, 0.9510565
0.0404800, 0.5877853
0.0405000, -0.0000000
0.0405200, -0.5877853
0.0405400, -0.9510565
0.0405600, -0.9510565
0.0405800, -0.5877853
0.0406000, 0.0000000
0.0406200, 0.5877853
0.0406400, 0.9510565
0.0406600, 0.9510565
0.0406800, 0.5877853
0.0407000, -0.0000000
0.0407200, -0.5877853
0.0407400, -0.9510565
0.0407600, -0.9510565
0.0407800, -0.5877853
0.0408000, 0.0000000
0.0408200, 0.5877853
0.0408400, 0.9510565
0.0408600, 0.9510565
0.0408800, 0.5877853
0.0409000, -0.0000000
0.0409200, -0.5877853
0.0409400, -0.9510565
0.0409600, -0.9510565
0.0409800, -0.5877853
0.0410000, 0.0000000
0.0410200, 0.5877853
0.0410400, 0.9510565
0.0410600, 0.9510565
0.0410800, 0.5877853
0.0411000, -0.0000000
0.0411200, -0.5877853
0.0411400, -0.9510565
0.0411600, -0.9510565
0.0411800, -0.5877853
0.0412000, 0.0000000
0.0412200, 0.5877853
0.0412400, 0.9510565
0.0412600, 0.9510565
0.0412800, 0.5877853
0.0413000, 0.0000000
0.0413200, -0.5877853
0.0413400, -0.9510565
0.0413600, -0.9510565
0.0413800, -0.5877853
0.0414000, 0.0000000
0.0414200, 0.5877853
0.0414400, 0.9510565
0.0414600, 0.9510565
0.0414800, 0.5877853
0.0415000, 0.0000000
0.0415200, -0.5877853
0.0415400, -0.9510565
0.0415600, -0.9510565
0.0415800, -0.5877853
0.0416000, 0.0000000
0.0416200, 0.5877853
0.0416400, 0.9510565
0.0416600, 0.9510565
0.0416800, 0.5877853
0.0417000, 0.0000000
0.0417200, -0.5877853
0.0417400, -0.9510565
0.0417600, -0.9510565
0.0417800, -0.5877853
0.0418000, 0.0000000
0.0418200, 0.5877853
0.0418400, 0.9510565
